"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TEEXBUS","197213","2.11831","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197301","0.125781","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197302","0.120883","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197303","0.13995","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197304","0.194185","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197305","0.196775","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197306","0.178871","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197307","0.164134","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197308","0.191049","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197309","0.146492","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197310","0.207655","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197311","0.183453","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197312","0.183859","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197313","2.033086","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197401","0.121461","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197402","0.164831","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197403","0.132223","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197404","0.186646","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197405","0.217693","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197406","0.225425","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197407","0.200632","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197408","0.19058","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197409","0.169578","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197410","0.246304","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197411","0.225305","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197412","0.122687","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197413","2.203366","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197501","0.162773","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197502","0.171418","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197503","0.199517","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197504","0.208831","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197505","0.234229","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197506","0.215488","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197507","0.172327","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197508","0.203021","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197509","0.168853","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197510","0.16808","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197511","0.238836","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197512","0.179878","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197513","2.323251","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197601","0.133918","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197602","0.130286","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197603","0.148215","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197604","0.203014","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197605","0.193529","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197606","0.222274","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197607","0.1835","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197608","0.164321","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197609","0.197788","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197610","0.200412","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197611","0.214592","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197612","0.179839","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197613","2.171688","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197701","0.100279","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197702","0.127518","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197703","0.136544","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197704","0.195647","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197705","0.210991","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197706","0.208999","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197707","0.195242","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197708","0.165718","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197709","0.192805","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197710","0.186155","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197711","0.171202","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197712","0.16079","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197713","2.051891","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197801","0.076735","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197802","0.056798","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197803","0.064605","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197804","0.132187","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197805","0.181963","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197806","0.21968","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197807","0.160129","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197808","0.176105","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197809","0.183946","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197810","0.222759","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197811","0.236659","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197812","0.208871","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197813","1.920437","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197901","0.174569","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197902","0.15928","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197903","0.241045","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197904","0.233873","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197905","0.250145","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197906","0.250673","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197907","0.265735","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197908","0.259451","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197909","0.218586","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197910","0.28248","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197911","0.261386","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197912","0.25789","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","197913","2.855114","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198001","0.225585","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198002","0.208653","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198003","0.262475","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198004","0.285794","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198005","0.343299","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198006","0.358751","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198007","0.322017","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198008","0.311891","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198009","0.329056","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198010","0.369312","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198011","0.34119","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198012","0.33675","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198013","3.694771","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198101","0.260909","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198102","0.276662","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198103","0.369183","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198104","0.324137","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198105","0.273023","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198106","0.245397","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198107","0.392644","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198108","0.41954","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198109","0.410856","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198110","0.465502","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198111","0.439771","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198112","0.429619","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198113","4.307241","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198201","0.316441","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198202","0.373937","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198203","0.440048","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198204","0.425018","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198205","0.417923","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198206","0.414798","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198207","0.383841","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198208","0.356374","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198209","0.374181","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198210","0.436056","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198211","0.348893","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198212","0.320089","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198213","4.607601","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198301","0.299176","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198302","0.262163","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198303","0.316061","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198304","0.310203","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198305","0.343613","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198306","0.331364","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198307","0.271255","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198308","0.34676","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198309","0.322919","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198310","0.323607","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198311","0.277961","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198312","0.287847","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198313","3.692931","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198401","0.244738","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198402","0.217414","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198403","0.313676","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198404","0.324792","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198405","0.363003","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198406","0.364921","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198407","0.324437","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198408","0.357832","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198409","0.353487","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198410","0.293857","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198411","0.268968","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198412","0.359021","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198413","3.786147","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198501","0.303303","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198502","0.30413","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198503","0.311093","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198504","0.32678","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198505","0.378169","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198506","0.337928","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198507","0.324699","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198508","0.416556","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198509","0.362598","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198510","0.362454","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198511","0.403539","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198512","0.36493","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198513","4.196178","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198601","0.31788","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198602","0.285113","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198603","0.305316","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198604","0.376285","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198605","0.362502","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198606","0.313467","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198607","0.336621","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198608","0.372569","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198609","0.34579","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198610","0.348583","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198611","0.32966","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198612","0.327693","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198613","4.021479","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198701","0.279001","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198702","0.288662","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198703","0.309288","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198704","0.321842","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198705","0.298087","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198706","0.317274","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198707","0.304889","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198708","0.331515","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198709","0.321435","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198710","0.29986","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198711","0.327548","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198712","0.412549","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198713","3.81195","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198801","0.284978","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198802","0.272704","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198803","0.347037","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198804","0.361577","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198805","0.36761","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198806","0.388899","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198807","0.376724","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198808","0.402504","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198809","0.393352","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198810","0.378123","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198811","0.357231","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198812","0.435713","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198813","4.366453","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198901","0.3138","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198902","0.331006","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198903","0.393816","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198904","0.397376","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198905","0.412071","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198906","0.436451","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198907","0.319511","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198908","0.40208","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198909","0.382094","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198910","0.408364","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198911","0.444459","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198912","0.41987","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","198913","4.660899","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199001","0.344036","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199002","0.312469","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199003","0.405798","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199004","0.370383","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199005","0.395314","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199006","0.398404","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199007","0.376414","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199008","0.427652","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199009","0.429923","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199010","0.411267","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199011","0.452523","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199012","0.428301","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199013","4.752484","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199101","0.390709","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199102","0.459208","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199103","0.390163","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199104","0.321809","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199105","0.480037","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199106","0.414046","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199107","0.448328","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199108","0.442335","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199109","0.426834","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199110","0.424921","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199111","0.457316","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199112","0.485261","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199113","5.140965","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199201","0.448024","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199202","0.362809","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199203","0.407686","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199204","0.408689","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199205","0.42779","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199206","0.418893","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199207","0.436025","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199208","0.361507","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199209","0.411916","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199210","0.377684","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199211","0.421614","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199212","0.454305","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199213","4.936942","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199301","0.389729","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199302","0.356372","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199303","0.337857","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199304","0.33444","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199305","0.368658","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199306","0.395983","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199307","0.366057","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199308","0.313203","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199309","0.330493","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199310","0.336807","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199311","0.313287","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199312","0.383788","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199313","4.226672","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199401","0.301016","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199402","0.268122","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199403","0.342258","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199404","0.29098","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199405","0.315409","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199406","0.364898","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199407","0.323213","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199408","0.354255","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199409","0.35783","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199410","0.352528","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199411","0.355634","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199412","0.409139","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199413","4.035284","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199501","0.350851","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199502","0.337213","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199503","0.371297","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199504","0.375561","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199505","0.3813","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199506","0.385814","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199507","0.351448","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199508","0.359064","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199509","0.362921","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199510","0.390446","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199511","0.384029","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199512","0.445947","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199513","4.495889","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199601","0.382039","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199602","0.367855","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199603","0.350848","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199604","0.373202","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199605","0.371114","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199606","0.380941","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199607","0.389241","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199608","0.375187","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199609","0.417916","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199610","0.41346","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199611","0.401802","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199612","0.388943","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199613","4.612553","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199701","0.390121","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199702","0.330234","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199703","0.36635","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199704","0.354531","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199705","0.35721","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199706","0.354161","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199707","0.371342","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199708","0.434819","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199709","0.374964","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199710","0.403295","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199711","0.351987","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199712","0.404382","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199713","4.493397","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199801","0.404923","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199802","0.314846","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199803","0.357569","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199804","0.368491","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199805","0.395844","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199806","0.366914","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199807","0.362567","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199808","0.328791","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199809","0.341731","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199810","0.347724","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199811","0.302757","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199812","0.344582","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199813","4.236745","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199901","0.291152","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199902","0.239285","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199903","0.274649","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199904","0.342861","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199905","0.291118","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199906","0.30918","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199907","0.31104","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199908","0.324306","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199909","0.298718","6","Primary Energy Exports","Quadrillion Btu"
"TEEXBUS","199910","0.334303","6","Primary Energy Exports","Quadrillion Btu"
